ROUTE_ID,노선명,순번,NODE_ID,ARS_ID,정류소명,X좌표,Y좌표
124000035,N13B,1,123000215,24305,복정역1번출구,127.1271368,37.47232366
124000036,345,1,123000661,24506,복정역환승센터4번승강장,127.1277185,37.46993402
124000038,342,1,124000344,25341,강동공영차고지,127.174627,37.564251
121900009,서초01,1,121900114,22567,잠원역,127.0117465,37.51292942
121900010,서초14,1,121900258,22937,이수역2번출구,126.9825627,37.48721215
122900003,강남01,1,122000337,23449,일원동한솔아파트,127.0795788,37.48247206
124000013,6103,1,122000723,23801,코엑스도심공항,127.058892,37.509275
121900011,서초07,1,121900335,22837,내방역8번출구,126.9951882,37.48832883
122900004,강남03,1,122900096,23963,강남데시앙포레정문,127.0891797,37.48127484
122900005,강남06,1,122900078,23946,세곡푸르지오,127.0947792,37.46677879
123000010,741,1,111001112,12469,진관공영차고지,126.9079257,37.64674636
124000014,6007,1,161000612,92702,인천공항T2-B1층,126.4340182,37.46650468
121900012,서초15,1,121900003,22227,롯데캐슬헤론아파트,126.9852046,37.49727424
124000015,N6001,1,129000083,92641,인천공항T1-1층,126.4513105,37.44879899
121900013,서초13,1,121900258,22937,이수역2번출구,126.9825627,37.48721215
122900006,강남02,1,122900087,23863,강남구민체육관,127.0537967,37.47608434
122900007,강남06-1,1,122900074,23995,리엔파크4단지.강남데시앙파크,127.1019762,37.46127164
124000016,N6000,1,129000083,92641,인천공항T1-1층,126.4513105,37.44879899
124000025,N62B,1,106000104,07198,중화중학교.다문화가족지원센터,127.0941651,37.58475479
121900014,서초22,1,121000081,22157,남부터미널,127.0154827,37.48467221
121900015,서초18-1,1,121900307,22655,LH5단지,127.024081,37.45950105
122900008,강남08,1,122000011,23111,신사역1번출구,127.0218267,37.51679281
122900009,강남10,1,122000385,23508,개포4단지7단지,127.072698,37.4874514
123000011,708,1,111001112,12469,진관공영차고지,126.9079257,37.64674636
121900016,서초18,1,220000018,37500,선바위역1번출구,127.0008807,37.45140715
122900010,강남06-2,1,122900074,23995,리엔파크4단지.강남데시앙파크,127.1019762,37.46127164
123000012,9999Test,1,123000002,24002,잠실역.잠실대교.남단,127.0995622,37.51367111
123000013,N73,1,123000660,24503,복정역환승센터3번승강장,127.1275898,37.46992977
122000001,4435,1,122000344,23458,구룡마을,127.064041,37.478975
123000002,6600,1,124000039,25139,고덕역,127.1558492,37.55537308
122000002,6102,1,109000015,10015,쌍문역,127.0347687,37.64881742
124000026,N61B,1,110000688,11555,상계초등학교,127.0658405,37.65767709
122000003,6101-1,1,107000507,08967,고려대역.숭례초교,127.0360345,37.59489256
123000003,8335,1,123000198,24288,남한산성입구,127.157155,37.490972
122000004,N6701,1,161000612,92702,인천공항T2-B1층,126.4340182,37.46650468
123000004,8336,1,123000337,24429,남한산성입구,127.157278,37.49096
123900001,송파01,1,123900007,24511,송파호반베르디움더퍼스트,127.1409559,37.50704653
122000005,N6701-1,1,161000612,92702,인천공항T2-B1층,126.4340182,37.46650468
122000006,N6703,1,161000612,92702,인천공항T2-B1층,126.4340182,37.46650468
123000005,8337,1,123000087,24176,삼전사회복지관,127.0943931,37.49799258
123000006,6006-1,1,123000536,24610,장미아파트,127.1017784,37.51718232
123900002,송파02,1,123900023,24527,송파파인타운1단지,127.133776,37.48621882
123900003,송파03,1,122000295,23402,수서역,127.1006809,37.4884602
122000007,N6703-1,1,161000612,92702,인천공항T2-B1층,126.4340182,37.46650468
122000008,271B,1,106000101,07195,용마문화복지센터,127.0953482,37.5863677
124000006,6200,1,227500083,65111,황산,127.1830648,37.54950064
124000028,N26A,1,106000319,07418,중랑공영차고지.신내역,127.1021199,37.61376214
123000007,6009-1,1,122000278,23382,푸른마을아파트앞,127.0805834,37.48291292
124000007,8663,1,115000890,16282,가양역10번출구,126.8530559,37.56191051
124000008,7719,1,112000202,13285,서부운수기점,126.910257,37.581632
124000009,6500,1,121001303,22770,더케이호텔정문,127.0328684,37.46642576
122000009,6105,1,108000137,09225,SK아파트.벽산아파트상가,127.0111969,37.61973237
123000008,6020-1,1,122000605,23812,역삼역,127.0348445,37.50037703
124000030,2312A,1,124000344,25341,강동공영차고지,127.174627,37.564251
122900001,강남07,1,122900035,23532,서울의료원후문,127.0670298,37.51285422
123000009,6300-1,1,124000039,25139,고덕역,127.1558492,37.55537308
124000010,8331,1,123000209,24299,마천동사거리,127.1467148,37.49864025
124000011,6105,1,115000600,16857,김포공항국제선,126.801935,37.56570601
124000012,6104,1,122000714,22789,도심공항(가상),127.0584737,37.50978582
122900002,강남05,1,122900052,23533,구룡마을,127.0615011,37.47713637
124000032,N16B,1,116000195,17290,온수동종점,126.8213789,37.49192185
124000039,3323,1,124000344,25341,강동공영차고지,127.174627,37.564251
124900001,강동05,1,124000344,25341,강동공영차고지,127.174627,37.564251
124000033,N15A,1,121000167,22243,전원마을.남태령역2번출구,126.988314,37.465494
124900002,강동01,1,124900114,25511,명일동한양아파트,127.1559334,37.55155862
124900003,강동02,1,124900026,25501,가래여울,127.1689051,37.57647971
124000034,4318B,1,123000019,24105,풍납1동동아한가람아파트,127.1145583,37.53703561
119900012,동작14,1,119900086,20917,동양아파트,126.9597102,37.49966612
120900003,관악03,1,120900078,21507,국사봉,126.9415017,37.49119536
120900004,관악06,1,120900066,21504,보명사.법화사,126.9248319,37.47607349
116900013,구로01,1,116900097,17479,개봉역,126.8581281,37.49503364
116900014,구로02,1,116900107,17478,개봉역,126.8586856,37.4951118
117900009,금천09,1,117900120,18502,독산한신코아.한신아파트,126.88771,37.45657923
117900010,금천11,1,117900193,18857,산기슭공원,126.9066063,37.46381625
119900013,동작02,1,119900078,20507,사자암,126.936319,37.49376893
120900005,관악01,1,120900077,21508,봉천역,126.9407806,37.48352479
116900015,구로08,1,116900107,17478,개봉역,126.8586856,37.4951118
116900016,구로15,1,116900096,17476,오류동역.시장입구,126.8437065,37.49342036
117900011,금천10,1,117900085,18546,독산역,126.8878422,37.46648253
117900012,금천11-1,1,117900193,18857,산기슭공원,126.9066063,37.46381625
119900014,동작06,1,119900075,20511,이수역,126.9806262,37.48500144
119900015,동작18,1,119900256,20502,극동상가,126.9740958,37.49168729
120900006,관악07,1,120900081,21503,청림동푸르지오아파트121동앞,126.9606641,37.48558671
120900007,관악08,1,120900082,21502,난향동공영차고지,126.9189073,37.46347841
116900017,영등포09,1,116000016,17102,신도림역,126.8915708,37.50701588
119900016,동작17,1,119900256,20502,극동상가,126.9740958,37.49168729
119900017,동작16,1,119900082,20503,삼성래미안.롯데캐슬,126.9709674,37.48970323
120900008,관악02,1,120900119,21785,낙성대역,126.9619752,37.47707918
116900018,양천04,1,116000381,17855,신도림동아3차아파트,126.8838008,37.51017406
117000001,N852,1,120000236,21338,한남운수대학동차고지,126.9398176,37.47037897
118900001,영등포04,1,118900002,19502,대림역,126.8949855,37.49418817
118900002,영등포07,1,118000168,19253,대방역,126.9237906,37.51276936
119900018,동작07,1,119900082,20503,삼성래미안.롯데캐슬,126.9709674,37.48970323
119900019,동작09,1,119900077,20509,대림현대아파트,126.9724841,37.48615684
120900009,관악04,1,120900079,21506,GS편의점.소망유통,126.9686577,37.46931873
120900010,관악05,1,120900080,21505,현대아파트후문,126.9304689,37.47525514
118900003,영등포06,1,118000168,19253,대방역,126.9237906,37.51276936
119900020,동작03,1,119900073,20513,신대방삼거리역,126.928182,37.4999673
119900021,동작12,1,119900079,20506,상도4동성문교회,126.9395008,37.49865999
121900001,서초21,1,121900002,22100,한국소비자원,127.0439211,37.46594638
117000002,N51,1,117000132,18219,범일운수종점,126.9117906,37.45049142
118900004,영등포02,1,118900004,19504,한국수자원연구소,126.8895618,37.5439176
119900022,동작05,1,119000022,20108,대방역,126.9263634,37.51258813
121900002,서초08,1,121900300,22099,서울추모공원,127.0428812,37.45426839
118900005,영등포03,1,118900003,19503,현대2.3차아파트,126.8962827,37.53174087
118900006,영등포05,1,118900110,19862,당산역,126.9010481,37.53300289
119900023,동작05-1,1,119000022,20108,대방역,126.9263634,37.51258813
121900003,서초10,1,121900011,22380,서초구민체육센터,126.990423,37.49834459
118900007,영등포08,1,118900195,19990,영등포푸르지오후문,126.903424,37.51302299
119900024,동작21,1,119900298,20885,달마사,126.9611871,37.49967023
121900004,서초20,1,121900313,22526,서초더샵포레,127.0636983,37.45471003
118900008,영등포10,1,118000216,19307,대방역,126.9259082,37.5136559
118900009,영등포11,1,118000216,19307,대방역,126.9259082,37.5136559
119900001,동작20,1,119900081,20504,자이아파트정문앞,126.9627803,37.48913684
119900025,동작13-1,1,119000074,20167,봉현초등학교,126.9560694,37.49173602
121900005,서초03,1,121900007,22345,교대역5번출구,127.014737,37.49379959
121900006,서초11,1,121900008,22267,예술의전당,127.0132373,37.4802841
117900001,금천05,1,117900120,18502,독산한신코아.한신아파트,126.88771,37.45657923
119900002,서초06,1,119000288,20016,정금마을.방배경찰서,126.9826144,37.49423389
119900003,서초05,1,119000288,20016,정금마을.방배경찰서,126.9826144,37.49423389
119900004,서초17,1,119900083,20500,사당역10번출구,126.9815811,37.47868741
120000001,N854,1,119000314,21377,신림역2번출구,126.9298972,37.48332204
121900007,서초09,1,121900005,22343,헌인가구단지,127.0869136,37.45968601
117900002,금천04,1,213000443,38516,성채안로입구삼거리(마을),126.8855596,37.43604157
119900005,서초16,1,119000288,20016,정금마을.방배경찰서,126.9826144,37.49423389
121900008,서초02,1,121900135,22897,교대역6번출구,127.0137374,37.49417187
117900003,금천03,1,117900140,18503,가산디지털단지역,126.8830204,37.48106947
117900004,금천06,1,117900121,18501,시흥1동공영주차장.금천노인종합복지관,126.8968969,37.45131521
119900006,동작10,1,119900156,20508,노들역.노량진교회,126.9545382,37.51231302
119900007,동작01,1,119900080,20505,달마사,126.9606952,37.50025433
120000002,N850,1,120000236,21338,한남운수대학동차고지,126.9398176,37.47037897
100100603,542,1,225000249,40163,부곡버스공영차고지,126.929348,37.32097256
101000004,7475,1,101000039,02137,서울신문사,126.9773647,37.56836329
101900001,성동05,1,101900001,02518,응봉근린공원.금호산,127.0170566,37.55377553
101900002,용산04,1,101000012,02104,서울역서부,126.9693762,37.55632559
100100611,2312,1,124000344,25341,강동공영차고지,127.174627,37.564251
102900001,마포01,1,102000211,03305,산천동리버힐삼성아파트,126.9511923,37.53450034
104000007,01A,1,101000006,02006,서울역버스환승센터,126.9728548,37.55547941
102900002,용산02,1,102900065,03501,한신아파트,126.9866957,37.53898273
102900003,용산01,1,102900009,03502,순천향병원,127.0048157,37.5332488
104000008,01B,1,101000006,02006,서울역버스환승센터,126.9728548,37.55547941
100100604,4211,1,121000289,22367,염곡동구룡사,127.047211,37.468475
100100612,3426,1,123000586,24460,서울버스종점,127.1369279,37.4806082
102900004,용산03,1,102900010,03500,하얏트호텔,126.9969933,37.54066038
100100605,463,1,121000289,22367,염곡동구룡사,127.047211,37.468475
103000001,8441,1,122000305,23412,은곡마을.LH이편한세상,127.1026344,37.46552792
103000002,N824,1,103000183,04286,성수동차고지,127.055682,37.535793
104000009,111,1,207000427,08354,민락엘레트19단지후문,127.1180314,37.74963953
103900001,성동09,1,103900149,04501,극동아파트5동,127.011079,37.54315954
100100613,3322,1,123000660,24503,복정역환승센터3번승강장,127.1275898,37.46992977
103900002,성동08,1,103900003,04764,금호역,127.0164273,37.54842402
104000010,2416,1,106000319,07418,중랑공영차고지.신내역,127.1021199,37.61376214
100100606,9711B,1,113000022,14112,DMC첨단산업센터,126.884787,37.585598
100900001,종로06,1,100900047,01500,평창파출소,126.9668167,37.60568122
103900003,성동01,1,103900218,04872,옥수역2번출구,127.0176125,37.54181185
103900004,성동02,1,103900211,04836,마장동현대아파트,127.0431705,37.57010389
100100607,9711,1,219000131,36664,일산동부경찰서(중),126.7694821,37.66405609
100900002,종로13,1,100900047,01500,평창파출소,126.9668167,37.60568122
100900003,종로09,1,100900041,01502,수성동계곡,126.9642468,37.58207916
100900004,종로07,1,100900197,01504,명륜새마을금고,126.9967049,37.58765327
100900005,종로08,1,100900040,01503,명륜3가종점,126.9928637,37.59094838
103900005,성동07,1,103900142,04502,대우아파트관리실,127.0202361,37.5462918
103900006,성동03,1,103900022,04504,신금호역,127.0204908,37.55459318
104000011,N31,1,124000001,25101,강동공영차고지,127.1737766,37.56423874
100100608,352,1,204000179,48615,수정커뮤니티센터,127.1365102,37.44126497
100900006,종로01,1,100900092,01570,아름다운가게.정독도서관,126.985022,37.57889917
103900007,성동06,1,103900021,04503,두산아파트정문.금호역,127.0168427,37.54853119
103900008,성동10,1,103900299,04547,경동초등학교입구,127.0508062,37.54583236
100900007,종로11,1,100900178,01501,삼청공원,126.9816469,37.58822768
100900008,종로02,1,100900204,01881,성균관대학교,126.9900036,37.58846387
103900009,성동12,1,101900020,02522,중구청소년센터.남산타운2상가,127.0121193,37.55170452
100100609,4425,1,205000233,49089,상대원차고지,127.1791507,37.43560669
100900009,종로12,1,100900042,01887,서울대학교병원현관.암병원현관,126.9981568,37.57895147
100900010,종로03,1,100900039,01506,낙산공원,127.0087216,37.58040372
103900010,성동13,1,103900217,04847,옥수역5.6번출구,127.0168963,37.54180122
103900011,성동03-1,1,103900022,04504,신금호역,127.0204908,37.55459318
104000012,0411,1,102000317,03120,서울드래곤시티,126.9632801,37.53219084
100900011,종로05,1,100900044,01505,서대문3번출구,126.9662183,37.56641607
100900012,서대문08,1,100000180,01278,상명대정문,126.9550207,37.60161972
103900012,성동03-2,1,103900269,04884,왕십리KCC스위첸아파트,127.0269362,37.56046127
100100610,N15,1,108000016,09104,우이동성원아파트,127.013357,37.662045
117900005,금천08,1,117900130,18856,난곡중학교,126.9108067,37.47705147
119900008,동작19,1,119900078,20507,사자암,126.936319,37.49376893
116900009,구로05,1,116900262,17409,오류중학교,126.8469349,37.50779194
117900006,금천02,1,117900119,18504,벽산3단지,126.9174171,37.45343722
119900009,동작08,1,119900076,20510,행복유치원,126.9408686,37.496166
120900001,동작13,1,119000074,20167,봉현초등학교,126.9560694,37.49173602
116900010,구로03,1,116900106,17477,개봉한진아파트.기점,126.8520773,37.48604673
116900011,구로04,1,116900249,17961,천왕이펜하우스5단지입구,126.8421808,37.47944324
117900007,금천07,1,117900121,18501,시흥1동공영주차장.금천노인종합복지관,126.8968969,37.45131521
119900010,동작15,1,119900081,20504,자이아파트정문앞,126.9627803,37.48913684
120900002,관악10,1,120900083,21501,아카시아마을.민방위교육장,126.911063,37.47207654
116900012,구로06,1,116900240,17972,개봉역,126.8587649,37.49501638
117900008,금천01,1,117900113,18511,독산역,126.8892263,37.46700017
119900011,동작11,1,119900078,20507,사자암,126.936319,37.49376893
100100499,7212,1,111000907,35331,은평공영차고지,126.883697,37.5917744
100100514,90S투어,1,100000357,02632,코리아나호텔,126.9767658,37.56837579
100100517,6030,1,102900075,03526,몬드리안서울이태원,126.9926264,37.52853051
100100459,440,1,123000661,24506,복정역환승센터4번승강장,127.1277185,37.46993402
100100521,6515,1,114000395,15718,양천공영차고지,126.8374185,37.5084115
100100550,662,1,115000296,16408,외발산동기점,126.8213322,37.54520915
100100551,673,1,210000246,46104,자동차매매단지,126.747558,37.4887844
100100461,407,1,123000605,24655,송파공영차고지,127.1310687,37.46876888
100100501,3319,1,123000354,24446,장지공영차고지,127.1359436,37.48064013
100100522,2016,1,106000319,07418,중랑공영차고지.신내역,127.1021199,37.61376214
100100506,6006,1,123000536,24610,장미아파트,127.1017784,37.51718232
100100462,7715,1,111000907,35331,은평공영차고지,126.883697,37.5917744
100100552,7739,1,111000907,35331,은평공영차고지,126.883697,37.5917744
100100507,6009,1,123000299,24390,가락1동주민센터,127.1098466,37.49629776
100100553,350,1,123000660,24503,복정역환승센터3번승강장,127.1275898,37.46992977
100100478,3317,1,123000197,24287,비호아파트,127.15409,37.492178
100100525,8772,1,111001112,12469,진관공영차고지,126.9079257,37.64674636
100100533,6017,1,161000612,92702,인천공항T2-B1층,126.4340182,37.46650468
100100495,672,1,115000037,16133,방화도시7단지.국립국어원,126.813233,37.57905966
100100508,6300,1,124000039,25139,고덕역,127.1558492,37.55537308
100100564,320,1,123000660,24503,복정역환승센터3번승강장,127.1275898,37.46992977
100100537,740,1,218000604,35450,덕은동종점,126.8748583,37.58093599
100100496,333,1,123000661,24506,복정역환승센터4번승강장,127.1277185,37.46993402
100100509,6020,1,122000605,23812,역삼역,127.0348445,37.50037703
100100511,760,1,219001178,36350,대화동종점,126.7597055,37.68636827
100100538,6018,1,116000576,17775,신도림역,126.887724,37.508551
100100565,750B,1,111000907,35331,은평공영차고지,126.883697,37.5917744
100100497,653,1,115000916,16156,영인운수.차고지,126.8179353,37.54533512
100100548,7714,1,111000907,35331,은평공영차고지,126.883697,37.5917744
100100566,1115,1,108000123,09211,수유중학교혜화여고,127.0136369,37.63192828
100100513,6100,1,106000427,07771,망우역,127.092596,37.59866073
100100549,100,1,110000327,11428,한성여객종점,127.070056,37.63813
100100567,6701,1,161000612,92702,인천공항T2-B1층,126.4340182,37.46650468
100100498,3318,1,124000344,25341,강동공영차고지,127.174627,37.564251
100100568,6707A,1,115000619,16610,메이필드호텔,126.8185609,37.54718808
100100582,351,1,124000344,25341,강동공영차고지,127.174627,37.564251
100100595,241,1,106000469,07462,중랑공영차고지삼거리,127.1048558,37.61285169
100100569,6706,1,115000910,92648,대한항공차고지(가상),126.8161246,37.54958062
100100570,6705,1,161000612,92702,인천공항T2-B1층,126.4340182,37.46650468
100100589,N61,1,114000395,15718,양천공영차고지,126.8374185,37.5084115
100100571,6704,1,129000083,92641,인천공항T1-1층,126.4513105,37.44879899
100100583,121,1,108000196,09291,화계사입구.종점,127.013707,37.632628
100100572,6703,1,161000612,92702,인천공항T2-B1층,126.4340182,37.46650468
100100596,400,1,121000289,22367,염곡동구룡사,127.047211,37.468475
100100573,6702,1,161000612,92702,인천공항T2-B1층,126.4340182,37.46650468
100100584,6010,1,105000472,04781,왕십리역,127.0369827,37.56105361
100100597,405,1,121000289,22367,염곡동구룡사,127.047211,37.468475
100100574,541,1,225000180,40619,군포공영차고지,126.9253683,37.33192241
100100585,N37,1,123000660,24503,복정역환승센터3번승강장,127.1275898,37.46992977
100100591,N30,1,124000001,25101,강동공영차고지,127.1737766,37.56423874
100100598,2115,1,106000319,07418,중랑공영차고지.신내역,127.1021199,37.61376214
100100586,N26,1,115000321,16435,개화역광역환승센터,126.797978,37.57822
100100576,6516,1,114000395,15718,양천공영차고지,126.8374185,37.5084115
100100592,N16,1,109000406,10340,도봉산역광역환승센터,127.0443522,37.68994836
100100599,2311,1,106000319,07418,중랑공영차고지.신내역,127.1021199,37.61376214
100100578,3321,1,124000001,25101,강동공영차고지,127.1737766,37.56423874
100100587,705,1,111001112,12469,진관공영차고지,126.9079257,37.64674636
100100593,N13,1,110000093,11193,온곡중학교.노원중앙도서관,127.0643933,37.65920072
100100588,N62,1,114000271,15378,양천공영차고지,126.8375418,37.50904343
100100601,6640A,1,114000395,15718,양천공영차고지,126.8374185,37.5084115
100100579,3420,1,123000661,24506,복정역환승센터4번승강장,127.1277185,37.46993402
100100602,6640B,1,114000395,15718,양천공영차고지,126.8374185,37.5084115
103900013,성동14,1,103900272,04887,응봉역.광희중학교,127.0354482,37.55181833
104000006,242,1,106000319,07418,중랑공영차고지.신내역,127.1021199,37.61376214
100100331,6714,1,114000271,15378,양천공영차고지,126.8375418,37.50904343
100100332,6715,1,114000190,15293,신월동우성상가,126.8337366,37.52181588
100100346,7612,1,112000122,13205,연희파크푸르지오앞,126.9280833,37.57574802
100100360,7730,1,111000907,35331,은평공영차고지,126.883697,37.5917744
100100347,7613,1,111000945,12478,선진운수종점,126.9097849,37.61431534
100100337,7017,1,111000907,35331,은평공영차고지,126.883697,37.5917744
100100362,7733,1,111000010,12010,은평뉴타운10단지,126.91373,37.643407
100100391,9404,1,206000125,59625,LG트윈하우스,127.1096038,37.33571091
100100348,7711,1,218000604,35450,덕은동종점,126.8748583,37.58093599
100100392,9408,1,206000498,07476,구미동차고지앞,127.1060252,37.34229196
100100338,7018,1,112000202,13285,서부운수기점,126.910257,37.581632
100100349,7713,1,112000122,13205,연희파크푸르지오앞,126.9280833,37.57574802
100100363,7737,1,111000907,35331,은평공영차고지,126.883697,37.5917744
100100364,7738,1,111000907,35331,은평공영차고지,126.883697,37.5917744
100100339,7019,1,111000907,35331,은평공영차고지,126.883697,37.5917744
100100352,7720,1,111000060,12148,선진운수종점,126.9107629,37.61390429
100100397,9701,1,219000679,36349,가좌동종점,126.7222249,37.69485104
100100353,7722,1,111001112,12469,진관공영차고지,126.9079257,37.64674636
100100370,8111,1,108000123,09211,수유중학교혜화여고,127.0136369,37.63192828
100100340,7021,1,111000907,35331,은평공영차고지,126.883697,37.5917744
100100354,7723,1,111001112,12469,진관공영차고지,126.9079257,37.64674636
100100373,6101,1,109000180,10266,창동역동측(노원방면),127.050183,37.653635
100100398,9703,1,219000691,36022,경남아너스빌.탄현역,126.7642727,37.69339342
100100341,7022,1,111000060,12148,선진운수종점,126.9107629,37.61390429
100100357,7726,1,218000604,35450,덕은동종점,126.8748583,37.58093599
100100383,8541,1,117000051,18137,벽산아파트1단지.호압사입구,126.9211998,37.45273874
100100342,7024,1,112000196,13279,봉원사,126.9459109,37.56972994
100100358,7727,1,219000698,36299,설문동,126.7906902,37.71630638
100100387,8774,1,111000945,12478,선진운수종점,126.9097849,37.61431534
100100344,7211,1,111001112,12469,진관공영차고지,126.9079257,37.64674636
100100402,9709,1,229000746,63256,장터고개.맥금동영업소,126.7335197,37.77233121
100100413,6002,1,161000612,92702,인천공항T2-B1층,126.4340182,37.46650468
100100448,7013B,1,111000907,35331,은평공영차고지,126.883697,37.5917744
100100414,6003,1,161000612,92702,인천공항T2-B1층,126.4340182,37.46650468
100100427,4319,1,120000671,22026,남태령역,126.9880882,37.46569518
100100449,7013A,1,111000907,35331,은평공영차고지,126.883697,37.5917744
100100415,6004,1,161000612,92702,인천공항T2-B1층,126.4340182,37.46650468
100100436,670,1,116000195,17290,온수동종점,126.8213789,37.49192185
100100406,9714,1,229001697,63740,교하차고지,126.7416358,37.75228961
100100416,6005,1,161000612,92702,인천공항T2-B1층,126.4340182,37.46650468
100100450,7011,1,111000907,35331,은평공영차고지,126.883697,37.5917744
100100407,240,1,106000319,07418,중랑공영차고지.신내역,127.1021199,37.61376214
100100417,6008,1,118000614,19853,해군호텔,126.9157547,37.50431757
100100437,771,1,219001178,36350,대화동종점,126.7597055,37.68636827
100100451,6716,1,114000395,15718,양천공영차고지,126.8374185,37.5084115
100100418,6011,1,110000657,11861,인덕대학,127.0551905,37.62792256
100100438,3011,1,123000354,24446,장지공영차고지,127.1359436,37.48064013
100100409,421,1,121000289,22367,염곡동구룡사,127.047211,37.468475
100100419,6012,1,111000915,12608,구파발역.롯데몰,126.9186127,37.63680919
100100453,6613,1,114000395,15718,양천공영차고지,126.8374185,37.5084115
100100410,502,1,226000109,60101,월암종점,126.9563755,37.30237501
100100420,6013,1,161000612,92702,인천공항T2-B1층,126.4340182,37.46650468
100100439,5538,1,120000412,21851,봉천역,126.9416183,37.48313729
100100440,700,1,219001178,36350,대화동종점,126.7597055,37.68636827
100100421,6014,1,213000464,38289,광명종합터미널,126.886128,37.41869513
100100454,361,1,123000661,24506,복정역환승센터4번승강장,127.1277185,37.46993402
100100422,6015,1,161000612,92702,인천공항T2-B1층,126.4340182,37.46650468
100100446,7025,1,111000907,35331,은평공영차고지,126.883697,37.5917744
100100458,462,1,123000605,24655,송파공영차고지,127.1310687,37.46876888
100100411,6000,1,115000073,16170,개화역1번출구.개화검문소,126.7997884,37.57849426
100100423,6016,1,121000521,22813,서울교육대앞,127.0145108,37.48784332
100100447,7016,1,111000907,35331,은평공영차고지,126.883697,37.5917744
100100412,6001,1,161000612,92702,인천공항T2-B1층,126.4340182,37.46650468
100100425,1122,1,107000244,08342,상진운수종점,127.064559,37.611427
100100257,5522A난곡,1,120000233,21335,보성운수기종점,126.9189608,37.46412003
100100280,5624,1,225000249,40163,부곡버스공영차고지,126.929348,37.32097256
100100246,4432,1,122000241,23345,래미안블레스티지아파트,127.0636368,37.48024608
100100258,5522B호암,1,120000233,21335,보성운수기종점,126.9189608,37.46412003
100100268,5536,1,213000455,38629,광명공영차고지기점,126.8725664,37.45806545
100100247,4433,1,122000128,23231,대치역7번출구.선경아파트,127.06408,37.492458
100100259,5523,1,120000233,21335,보성운수기종점,126.9189608,37.46412003
100100248,5012,1,117000130,18216,가산동기점,126.875255,37.48522703
100100260,5524,1,120000444,21809,난곡종점,126.9193822,37.46412487
100100269,5537,1,117000132,18219,범일운수종점,126.9117906,37.45049142
100100281,5625,1,209000265,56075,안양비산동종점,126.9509051,37.4113383
100100272,5615,1,120000447,21363,보성운수차고지맞은편,126.9192632,37.46467082
100100282,5626,1,209000265,56075,안양비산동종점,126.9509051,37.4113383
100100249,5413,1,117000132,18219,범일운수종점,126.9117906,37.45049142
100100261,5525,1,117000132,18219,범일운수종점,126.9117906,37.45049142
100100273,5616,1,117000123,18209,가산디지털단지역,126.8828711,37.48110446
100100263,5528,1,117000130,18216,가산동기점,126.875255,37.48522703
100100283,5627,1,213000492,38254,노온사동차고지,126.838533,37.44168542
100100250,5511,1,120000452,21841,신림2동차고지,126.938321,37.470982
100100274,5617,1,117000132,18219,범일운수종점,126.9117906,37.45049142
100100275,5618,1,116000587,17899,보성운수기종점,126.892827,37.490156
100100264,5530,1,225000180,40619,군포공영차고지,126.9253683,37.33192241
100100284,5630,1,213000455,38629,광명공영차고지기점,126.8725664,37.45806545
100100251,5513,1,120000173,21275,제2공학관,126.9521337,37.44898228
100100291,6511,1,116000021,17107,거리공원,126.8915256,37.49990705
100100302,6624,1,114000197,15301,국립과학수사연구소.고강동종점,126.8257795,37.52345522
100100311,6635,1,213000455,38629,광명공영차고지기점,126.8725664,37.45806545
100100312,6637,1,213000492,38254,노온사동차고지,126.838533,37.44168542
100100292,6512,1,116000032,17118,구로두산아파트,126.890072,37.488807
100100285,5633,1,213000492,38254,노온사동차고지,126.838533,37.44168542
100100303,6625,1,118000268,19359,문래동시점,126.8867853,37.51562912
100100313,6638,1,213000506,38067,세풍운수종점,126.8688211,37.49056774
100100293,6713,1,213000505,38073,세풍운수종점,126.8688129,37.49065738
100100304,6627,1,114000395,15718,양천공영차고지,126.8374185,37.5084115
100100286,5712,1,117000123,18209,가산디지털단지역,126.8828711,37.48110446
100100315,6641,1,115000037,16133,방화도시7단지.국립국어원,126.813233,37.57905966
100100294,6514,1,114000395,15718,양천공영차고지,126.8374185,37.5084115
100100305,6628,1,115000296,16408,외발산동기점,126.8213322,37.54520915
100100316,6642,1,115000321,16435,개화역광역환승센터,126.797978,37.57822
100100287,5713,1,209000265,56075,안양비산동종점,126.9509051,37.4113383
100100306,6629,1,115000037,16133,방화도시7단지.국립국어원,126.813233,37.57905966
100100317,6643,1,115000158,16255,증미역.강서소방서,126.861431,37.557866
100100295,6611,1,116000021,17107,거리공원,126.8915256,37.49990705
100100297,6614,1,114000271,15378,양천공영차고지,126.8375418,37.50904343
100100318,6645,1,115000321,16435,개화역광역환승센터,126.797978,37.57822
100100288,5714,1,213000455,38629,광명공영차고지기점,126.8725664,37.45806545
100100307,6630,1,115000916,16156,영인운수.차고지,126.8179353,37.54533512
100100320,6647,1,115000321,16435,개화역광역환승센터,126.797978,37.57822
100100289,6211,1,114000190,15293,신월동우성상가,126.8337366,37.52181588
100100298,6616,1,213000506,38067,세풍운수종점,126.8688211,37.49056774
100100322,6654,1,118000579,19219,신풍역,126.9080214,37.49998322
100100308,6631,1,115000321,16435,개화역광역환승센터,126.797978,37.57822
100100323,6650,1,116000016,17102,신도림역,126.8915708,37.50701588
100100299,6617,1,114000271,15378,양천공영차고지,126.8375418,37.50904343
